address,chain,source_count,sources,categories,onchain_type,ref_date
96n2Erf9NFTExWyJm14pR3BKW5quVccsgir5kB2U3UsW,SOL,1,solrpds,rugpull_pool,unclassified,2024
96nvPq8MSKXRqzTfUY9JCSvAuY1HC5GkvF9epw1KjCih,SOL,1,solrpds,rugpull_pool,unclassified,2024
96oFDckZ1vwH8NkQ9FyRHzSWNz3DaMwmCnKvMUk6JuEQ,SOL,1,solrpds,rugpull_pool,unclassified,2024
96pVfBphb7MymA8TW2o3LN3MQ4ZEUWcNNQgSzdgLpump,SOL,1,solrpds,rugpull_token,unclassified,2024
96q3E4cKZwcVXQmkLaRfBvvH8pPmR31UN9tmqXDiMhai,SOL,1,solrpds,rugpull_pool,unclassified,2024
96qdFa8FFHrp3FZLnPZSbXY5AveLbgQRGcK7JJuz4mss,SOL,1,phantom_blocklist,scam_token,unclassified,
96r9GvYay5jDK94fE1RWc1cmnu21cV2W7eqy4Pi5reHK,SOL,1,solrpds,rugpull_token,unclassified,2024
96rnTLypVAsokszVWjK8NpixPDa1xWs7ScTECyPEJMcT,SOL,1,solrpds,rugpull_token,unclassified,2024
96rzSYHRVpJCbXxPEdSXK87Wk92nbu9fffvwL9PwUrUE,SOL,1,solrpds,rugpull_pool,unclassified,2023
96s5sRMMB7tnYPBRKUfXLjqXeyRkm9SQVQuj4rZF69M6,SOL,1,solrpds,rugpull_token,unclassified,2024
96sDGvYvpUTdLCeGXMdFTwJaz5aCcfvKyC3nadfsK6UV,SOL,1,solrpds,rugpull_pool,unclassified,2024
96skqeUKAKMMkz9VXqYr8v6iFr1fWsW6SFXnGcxHmNef,SOL,1,solrpds,rugpull_pool,unclassified,2024
96vfj1VTvnRnvjgSKft7w7TFmdNNCRrpMSsjA1EEgx8w,SOL,1,solrpds,rugpull_token,unclassified,2024
96vzLT6CoqYyhVmKPDoxXvUyPb8RmxF2MTFZgx8TXEQJ,SOL,1,solrpds,rugpull_pool,unclassified,2024
96wR2XP119KALRS15v8j4wz5acUuhYsPXpBMYftsi83,SOL,1,solrpds,rugpull_pool,unclassified,2023
96wShUsM7RVL5CAQLc8EW2gh2PCvNqRhe7oErAm8ZMmA,SOL,1,solrpds,rugpull_pool,unclassified,2024
96yDQWVjdrDcxLcX8WW4HrdSKhYvQZYqbFCDtQp7RCsv,SOL,1,solrpds,rugpull_token,unclassified,2023
96zNUNe1t9eh7q2tpQySx9H76twh87SfqBKcf1YGpump,SOL,1,chainpatrol,blocklist,TOKEN,2026-08-16
96zQWyTW7yPnwgiKddfcUWWoajHTmxcYDue7RYTpBWBt,SOL,1,solrpds,rugpull_token,unclassified,2024
96zYUrE5mwAUMCioLnvCYTUcfv7T1bV54aBouTSZRN59,SOL,1,solrpds,rugpull_pool,unclassified,2024
96zoeyU4ng8zfP5kQfcM1zZUAj4NwKxMmQXkcS9sP1np,SOL,1,solrpds,rugpull_pool,unclassified,2024
971JNkNT5Uo4h6w6cWoJTHmKX1RaaWYn7mzed4VQo9Wx,SOL,1,solrpds,rugpull_pool,unclassified,2024
971YFeN9nh8bwf4RedeQzut2UEpwp15axfkDxGySnFvn,SOL,1,solrpds,rugpull_pool,unclassified,2024
971iZcJixnijedqhdHtLAygVZjtaswN8ocSPyhvavSPa,SOL,1,solrpds,rugpull_pool,unclassified,2024
9726mqq4HFRKAUw19hnK9U8QKbzZLTpx6m2Qzy7V6eY9,SOL,1,solrpds,rugpull_pool,unclassified,2024
972dY5Ng3rffTLTUwD5BjUksbfDPY2hSoLf47K1Xwcjx,SOL,1,phantom_blocklist,scam_token,unclassified,
972t5wK6GxmvuCwTyknQySs2j8BoenM68aqNDjVsMgkb,SOL,1,solrpds,rugpull_pool,unclassified,2024
9742tbCj7Rzf4Zjzrs7u3G14C7CLYd3brra6JY5oGikP,SOL,1,solrpds,rugpull_pool,unclassified,2024
974QTeEmhF8xy4vJ3nfzumkPKMdJhdrtT6A7xvbipump,SOL,1,solrpds,rugpull_token,unclassified,2024
9753g77Nj63YzqbZwyJkzQk25HN9hE2MtRjbsoR2jmfk,SOL,1,solrpds,rugpull_pool,unclassified,2024
976KGmVYsbpaeXFLLLgjMPUuaETHkz1zxfWc76Xs1gJM,SOL,1,solrpds,rugpull_token,unclassified,2024
976Y93nWAb8xYDBrsUjaKCG2DScPe4SZQDNcD6WMYp4h,SOL,1,solrpds,rugpull_pool,unclassified,2024
977LXhQr4aqwRCv1YBRrhHXCKKkUHZKxgv3Usn7HTJg5,SOL,1,phantom_blocklist,scam_token,unclassified,
977iDuHDTc9mpJhuDMBc64oMiN5i8pvE6xh54hb1sgss,SOL,1,solrpds,rugpull_pool,unclassified,2024
9785McitBV6BLEvDzyZMWNfvsAJRrh7nPiUPujLaGN9P,SOL,1,solrpds,rugpull_token,unclassified,2024
978WQK4FdgooqV1oLHD4MWWYLqRYztWkRaBLrcA2eri3,SOL,1,solrpds,rugpull_pool,unclassified,2024
97B52Nj8abJ8UY7NUqX25wiAwWm1YZC7kNdCdH6e49Lz,SOL,1,solrpds,rugpull_pool,unclassified,2024
97BVnbxUfCuxCCHqGo51M6pjoXgX1WhVB9hsVSxFmnMG,SOL,1,solrpds,rugpull_pool,unclassified,2024
97BYbSi8bUw2RZC6PDKRkgWjM8rNvtuS5KZLCaMYovkU,SOL,1,solrpds,rugpull_pool,unclassified,2024
97BfjquVQ97VxPRa8iwcwCjQNitfwnTY6MgWmea8zsLp,SOL,1,solrpds,rugpull_token,unclassified,2023
97C3UQf2GVsN1PkRu37f8iKG3wFeVKb5iZR3WAabpump,SOL,1,chainpatrol,blocklist,TOKEN,2026-08-23
97CLp32XpneKNXbPQqUwGfQTq8y1jYKAQzu1kT5oqVrX,SOL,1,solrpds,rugpull_token,unclassified,2024
97CVhREV22F6J6feAHApBbcAdBJSh959ZEJWtXiVVkp5,SOL,1,solrpds,rugpull_pool,unclassified,2024
97DQjNwK8gijDPunT2TMBtshMGFhpz7axhxvUzYB9L99,SOL,1,solrpds,rugpull_pool,unclassified,2024
97E77f7qpZ8KQZemTF5A7675QA9nF4CKkz9rnFRipump,SOL,1,solrpds,rugpull_token,unclassified,2024
97EPJV1CKwfcjFLv5zKCTxpQWgUbzrQgcMUcrBaGrH8F,SOL,1,solrpds,rugpull_pool,unclassified,2023
97Ex15Ruo9UW6wqo5viXNU6q69jCZv5chc1JaQPyZXKr,SOL,1,solrpds,rugpull_token,unclassified,2024
97F4Dz76sGeSr6wVp6kbCBcYEi3W6KQjRjdzqUdwrM7K,SOL,1,solrpds,rugpull_token,unclassified,2023
97FUKqniSVQ62cgzLapr8RAmEWM8P34muk8XLW5PvPu5,SOL,1,solrpds,rugpull_pool,unclassified,2024
97GJU4eurYQi5wdnDT5wTQs29B5S1gcYnYwCYPTSrQbT,SOL,1,solrpds,rugpull_pool,unclassified,2024
97GYJzGVqeYnYAuCnJPfwqefMPxp2GTpLE1c2w5a4ymN,SOL,1,solrpds,rugpull_pool,unclassified,2024
97GadBwm4JirTKH9NLscMq37vAZu5rYoANa1edsNyNF3,SOL,1,chainpatrol,blocklist,TOKEN,2026-05-07
97GqSKoHg97veRbuWUHQu6sXP1rNw1UDQJ4U33RdeYyh,SOL,1,solrpds,rugpull_pool,unclassified,2024
97GuX6vhjBEXSkxtnmUMV2VPB9FvadWcBjUxLPpsMLqp,SOL,1,solrpds,rugpull_pool,unclassified,2024
97JDMsah783qsxN9va4ZnRJZN8hUWjMH6w7iBAm12Nxh,SOL,1,solrpds,rugpull_token,unclassified,2024
97JGaUBNVbJwhHj55i5Neth9SmBHsMNM1ZhEA3cDMdu7,SOL,1,solrpds,rugpull_token,unclassified,2023
97JrKQ5GYFAt7wqdB96N9u9zzqsHbkgtCuPhce6D2EQ7,SOL,1,solrpds,rugpull_pool,unclassified,2024
97KKCdD9rBX9eZjzXr9cqTeqetuCHrrM2Aumx1xzpump,SOL,1,chainpatrol,blocklist,TOKEN,2026-07-10
97KVuNaQxBJmTS1XboJ1MKG7xpuinFdrphgAV4XRRzvt,SOL,1,solrpds,rugpull_pool,unclassified,2024
97LqJTcMDz3mGaga6jgNW3xBnhXJkCTn948s2DeEt9Y6,SOL,1,solrpds,rugpull_pool,unclassified,2024
97M4rVoUddoC82hdXqS9oWUXMVh4tNzC7RqTiezHeQuE,SOL,1,solrpds,rugpull_pool,unclassified,2024
97MGGDuG6nC63vEu1QbdptCAAoCUMnDPQkVsjfnqVQYq,SOL,1,solrpds,rugpull_pool,unclassified,2024
97NJvXZr1W179naLj9qoGJnWzB8FPXHemYfAyAxV5rCn,SOL,1,solrpds,rugpull_pool,unclassified,2024
97Ng4R3VRMv3Jss5KbSXQoGLDSXhv8b6U1KeCcayHYUT,SOL,1,solrpds,rugpull_pool,unclassified,2024
97PAE1H9hMjxdaeehA8i6ngVJXMQTubBkZFLSf6NNd81,SOL,1,solrpds,rugpull_pool,unclassified,2023
97PSaNp7vFtLWAqNjkymEG7qUo1gtz9qgeEdLvpxTp7N,SOL,1,phantom_blocklist,scam_token,unclassified,
97QyBD6MAmfBSZWBF1nG4WfgtTKEXcD9V8Pkj4DCkjMg,SOL,1,solrpds,rugpull_pool,unclassified,2024
97RCg6zjQeJnd6j2C6Drnfeb9Cc1GnuzTx87VPSzA9Wb,SOL,1,solrpds,rugpull_pool,unclassified,2024
97RYzYNqwVQxiCokY3cr3ZyW7mn3aWC9VpBQKCmWjTEK,SOL,1,solrpds,rugpull_token,unclassified,2023
97RpT1QF7Qi3T32TiAFMKta5ZTX1eZkjHizufVAPsD8K,SOL,1,solrpds,rugpull_pool,unclassified,2024
97SEbRYdTmKbyH3sVLBdnGPs45aTTJ1ncC2iY1GaEFU9,SOL,1,phantom_blocklist,scam_token,unclassified,
97Sb84Y2XMBJvHP5jmtvYEbKvLmo4sprppzECRuwadx8,SOL,1,solrpds,rugpull_token,unclassified,2024
97SoGCbysDQq17fZimaQ7nfeHDesPVpXhzsJQ57zfPJz,SOL,1,solrpds,rugpull_token,unclassified,2024
97SxwBcoxEFjWGLYiQicEu1rm3Uze1UkXEPQaqbDQ8Yt,SOL,1,solrpds,rugpull_pool,unclassified,2024
97T33xzzXUrWuZJKxMMeNQezoidWVFFzGyGGAZndwMJM,SOL,1,solrpds,rugpull_pool,unclassified,2024
97VevM9yoSujeSE6QXdji8Y2kzBswcjowrhqLXstn6TA,SOL,1,solrpds,rugpull_pool,unclassified,2024
97Vhp68MKE4Y2stV7qw66X5ZS4Y6jgYkzvnVEtY9rzR1,SOL,1,phantom_blocklist,scam_token,unclassified,
97VwGFwBrVDBApK1Vo9QrouyAs285YdqKHWPy2qvArwF,SOL,1,solrpds,rugpull_token,unclassified,2024
97W7B3SGhvemLGRwzT5dhnwXh415Vj9n7Q93uNpqnNJc,SOL,1,solrpds,rugpull_pool,unclassified,2023
97XhBBR3bCM7SAxb7M2DWbQ4u5HaQZRkCSF4AJS8r7ek,SOL,1,solrpds,rugpull_pool,unclassified,2024
97Yv8sbmgiAn33oPGYG4rLkKCehvK9j1ioKZ1n3MAa6P,SOL,1,solrpds,rugpull_pool,unclassified,2024
97ZBmZsnzo8yTenHDr7ykrxx4Vf4YRjGm6oNvMMLpump,SOL,1,solrpds,rugpull_token,unclassified,2024
97ZYFrpfucrUERoeP1vuJpyrMizaCUNUYkKdxf4QYPNh,SOL,1,solrpds,rugpull_token,unclassified,2024
97a4vQkHgon3DAxKsQrdVbtFSZGzQYPAjrqB6yE8pxZm,SOL,1,solrpds,rugpull_pool,unclassified,2023
97aJ6tfsFzPBywEgDChEvodh3x2yGZtgr5SwPRZiPgf8,SOL,1,solrpds,rugpull_token,unclassified,2024
97bHkHWdKTWwXsqKZM9jpF9UNvRKHY8CzZGFcVq2YvfQ,SOL,1,solrpds,rugpull_token,unclassified,2024
97btbia9bUSyC3MmfAVqwF4wjgkSUbHpJZ1sQtrGxhnM,SOL,1,solrpds,rugpull_token,unclassified,2023
97d2okSHUrhfKetcXxXGCexd4woaeg3fQvTf154PfGPX,SOL,1,solrpds,rugpull_token,unclassified,2023
97d5Dmj4sT4crjHxQPK9ovUda7YjB28KfExh91rfSnhs,SOL,1,solrpds,rugpull_pool,unclassified,2024
97dAijvoX9WXFXCoXNTMbvVHBGpGrSZUzQssfaxipump,SOL,1,chainpatrol,blocklist,TOKEN,2026-07-19
97eF82Gxzzz2MUZZGcvbhN4jzBhwqy8AGUX1dwv3pump,SOL,1,solrpds,rugpull_token,unclassified,2024
97eXqwCJECuQ2ML77ag78j1mf8jmQNdVpaozFsPG7wKw,SOL,1,solrpds,rugpull_pool,unclassified,2024
97f81NBWFaUFSaSATZjj6Pm7fGRBzAQ1MGthvVsGrN7s,SOL,1,solrpds,rugpull_pool,unclassified,2024
97hQg5CzjiYTENfrKN1nvVqAy4nuhZPkqwcCHk2Q6E7M,SOL,1,solrpds,rugpull_token,unclassified,2024
97ha3LMYzFxFWuxZJrzXj9MZKMfY5KUskZ4Z8KyF62T1,SOL,1,solrpds,rugpull_pool,unclassified,2024
97hhmCHHJTFUuLcan179d1UWw9m5dpSXmxJSQXNZaTX2,SOL,1,solrpds,rugpull_pool,unclassified,2024
97hvionGQsZsEHL7D9AzKMELDnWyAvQHHnJ9gvu84zKU,SOL,1,solrpds,rugpull_pool,unclassified,2024
97iJozo1XDB7zoPBg9AgA4ke4e7zarnbqWLPJzMpiup6,SOL,1,solrpds,rugpull_pool,unclassified,2024
97iQt2S3TPxa11bxMgxhCaG5gqzV9iQZTaCoT6v4rFHY,SOL,1,solrpds,rugpull_pool,unclassified,2023
97jaxChHwBfKSXv23n2fgVi5ufsjpQ2FUE8Jo8cq8Xd3,SOL,1,solrpds,rugpull_pool,unclassified,2024
97jzhak6i87dY3KkbbZTR39Fe6pyknQiJWFUHSTsQpT9,SOL,1,solrpds,rugpull_pool,unclassified,2024
97kMkR5oWctDVU667Z1zADdQivJyZdJPULYDcmvfZzLN,SOL,1,solrpds,rugpull_pool,unclassified,2023
97ksw47nsrfMmCa5TNt2pRCPEz1kin1HZBaj3ZFHwQjE,SOL,1,solrpds,rugpull_pool,unclassified,2024
97m9ZjigG6o9enRb2jSczYTpCTdTEhGcDVKzpbFuY9FN,SOL,1,solrpds,rugpull_pool,unclassified,2024
97nM8BBgNcHVbT1Yed9U7Q4HCKnNNaE2Dx8VV3imSaHT,SOL,1,solrpds,rugpull_pool,unclassified,2024
97ner9bBhnmbg1yZXMh85WNYsYSLTqUb4RvyMttD57fh,SOL,1,solrpds,rugpull_token,unclassified,2022
97ngKseTH84t7PkcP36AsU6LbdAW1deCNBXeBdSW5rjj,SOL,1,solrpds,rugpull_pool,unclassified,2024
97ni5PKf3cbZ41R9UsmKVEYzP7cKQWuT1cSJhhPhLXYE,SOL,1,solrpds,rugpull_pool,unclassified,2023
97oWtQfbZMdDbn1jdNciDHm2vnPBR8VT3Ns7vSS7i9cm,SOL,1,solrpds,rugpull_token,unclassified,2024
97pqn6usVrpY3FiYBUREkqrJ1kkCryhok24VNtGPSGoh,SOL,1,solrpds,rugpull_pool,unclassified,2024
97pxRruGZedaT6RzMXCP1DEeetxmbx8ZMtmqyQW5PGws,SOL,1,solrpds,rugpull_pool,unclassified,2023
97q9PNP6YJ5dwbAFzHKupM9ie6yn34oi1znfRSAdkKdE,SOL,1,solrpds,rugpull_pool,unclassified,2024
97q9YevUPH34BGXrLJ9MCTvKjRXMZZFzdmwpYptQUPr1,SOL,1,solrpds,rugpull_token,unclassified,2024
97qFz4YvfeAaZsQYNzA77eK96armSP3bfuyMU7aeE7JN,SOL,1,solrpds,rugpull_pool,unclassified,2024
97qbMLCH8CdzjAhPwGJbDhh9wXkxvYzmL9mFTKjWEunc,SOL,1,solrpds,rugpull_token,unclassified,2024
97r3QCaBaYg5h3YFzeJAa8omSZpe8qx5DbviqPtsVbCK,SOL,1,solrpds,rugpull_pool,unclassified,2024
97rTTFFEzqAo5VyPo9h6kvhGJxdeHLhuqqs55TuhgwyN,SOL,1,solrpds,rugpull_token,unclassified,2024
97rxZvq8Mj3s7hMaGNzxL6HMCQScwar9n3tVhq1CWcSW,SOL,1,solrpds,rugpull_pool,unclassified,2024
97sUvo9STbkbGcLi1zRthY8sZw6Ht8KAZDpbVt7DSNMD,SOL,1,solrpds,rugpull_pool,unclassified,2023
97sdqDN83Z7a13hShdqj1YH4aD3qbQzY1MQzj68uB2Cz,SOL,1,solrpds,rugpull_pool,unclassified,2024
97sux7zF7TKz7hXyUxvtUSwqMQgKmhd3gCeUbsuBcgaG,SOL,1,solrpds,rugpull_pool,unclassified,2024
97tGPBVyLvGtXEVMR2U7nkpxs8MS4tvSeYD7gXdAW36L,SOL,1,solrpds,rugpull_token,unclassified,2024
97tdrTCZyJEGR9p235WeVK58LN8MmbkTR3nkDRARGZXk,SOL,1,solrpds,rugpull_pool,unclassified,2024
97tm6zcwfN8u4Rzvwh1LaNiC8t2uQTRv8SGNRMu9y5TE,SOL,1,solrpds,rugpull_token,unclassified,2024
97u7YjNUjYeiFC7EpUoiN5mwYUCXj1XXDSEhajo5EH9y,SOL,1,solrpds,rugpull_pool,unclassified,2024
97uqQu5DUpMxVSv1ES5pKh7TrG5SsiDMLNuD8RVZZxnQ,SOL,1,solrpds,rugpull_token,unclassified,2024
97vEDEUp8jvUqqgRpiPxJVjRFMgmrj3HPBaQtBwaYixH,SOL,1,solrpds,rugpull_token,unclassified,2024
97vo2os2e22ZgseapQpWRVtH9TZfisw4dNHViYCtpump,SOL,1,solrpds,rugpull_token,unclassified,2024
97wUZBBEFpmwR9NVwrA3G3KFATSWxBPni8uSRcJqJDdA,SOL,1,solrpds,rugpull_pool,unclassified,2024
97x7UezxTH4JGL1Jc7BgRU1xRqbYpgm8rZeu9Ggtytaj,SOL,1,solrpds,rugpull_token,unclassified,2024
97y1UnhmnE16h4tT2jKXC3Zivr6Fw1abHbrYXQWpump,SOL,1,solrpds,rugpull_token,unclassified,2024
97yCGSEmRxGairNREp1dPhJUsU1d87wphxEpjNbs8A8C,SOL,1,solrpds,rugpull_token,unclassified,2024
97yDMn1sWrNei6R4qFUUKkHwNtr6kJ2TFhBt36bspump,SOL,1,chainpatrol,blocklist,TOKEN,2026-07-01
97ydwM6zpGXgnxj4QYBcoi6akruZbVNUaESvGaGVtijo,SOL,1,solrpds,rugpull_pool,unclassified,2024
97yoZsgU1ut6hrAhsunoRdcRtbvfoaWJW1rEEp3cuAok,SOL,1,solrpds,rugpull_pool,unclassified,2024
97ywToU26fejuJRZRWHeKZB6UFyjDStTtQm5N4Fc3wV6,SOL,1,solrpds,rugpull_token,unclassified,2024
97yxD4MbnrNLzbFackZCKdzzjQUZfJ5WvKxgtwtHkgRR,SOL,1,solrpds,rugpull_pool,unclassified,2023
97zEdn1Ehbxgh4VaT5rqqZMpjTczGAc6fydfLBP9MrqE,SOL,1,solrpds,rugpull_pool,unclassified,2024
981kFeCX38fdNS3qsjsDXWxCEXWdGu2W1mfx4FANpump,SOL,1,chainpatrol,blocklist,TOKEN,2026-07-29
982Z8aJjunUuJAiaRRyJC9jKjcHSFY8BMHhWMLVA4sez,SOL,1,solrpds,rugpull_pool,unclassified,2024
982sAkEKnWjP6Zc6ByQZMg616AkUcpHXUuheWRFVuWCT,SOL,1,solrpds,rugpull_pool,unclassified,2024
982wcnKpa6cFKfJjJGDJTnXgxJqdrJ2tnuvQREiaFaWu,SOL,1,solrpds,rugpull_pool,unclassified,2024
9842n1ga6SCZWA49stmdX7WoN3dw3FaDeJjNfxFzpump,SOL,1,solrpds,rugpull_token,unclassified,2024
984GBL7PhceChtN64NWLdBb49rSQXX7ozpdkEbR1pump,SOL,1,solrpds,rugpull_token,unclassified,2024
984xjVbWrLZfjDutDSfykwQtFdRzHAH3u9N8tvLZUowC,SOL,1,solrpds,rugpull_pool,unclassified,2024
9856qum6VEQ9cuAiGS1byf7LJ4Db4NPuksiy7UA11NEB,SOL,1,solrpds,rugpull_token,unclassified,2023
986EqsnHiGkEB6ie6yezMmRhUVWU52w32YwQtcyXTfU3,SOL,1,solrpds,rugpull_pool,unclassified,2024
986XSjPMoA6qH6c4o5U1Q48SEtReU6TbQ5uV71y9n1yp,SOL,1,solrpds,rugpull_pool,unclassified,2024
986cNuFWBUM6T7BV4bh5fZXbhB1yKSMtCcKdYyibYRGD,SOL,1,solrpds,rugpull_pool,unclassified,2024
986fPQhGxjTC5qSx66T7xmxqiDLzAmi1ja182tzciZ1C,SOL,1,solrpds,rugpull_pool,unclassified,2024
987auNtXp44tLuKS8FrCTLWQdVKfv6r2ZSXiAZ3bRquP,SOL,1,solrpds,rugpull_token,unclassified,2024
98ARV7411nHBVviA6BwmnRgXXfvHhE5kMdRC5ScyUqPA,SOL,1,solrpds,rugpull_token,unclassified,2024
98AexQQqj4SXcJ663ffy4etuWrrCZpMdKyBc4wgC9jKd,SOL,1,solrpds,rugpull_token,unclassified,2024
98AoqFg3VupLwuW8TDMpjnK9Z6YSrRbKPqiNDLY3Tm7g,SOL,1,solrpds,rugpull_pool,unclassified,2024
98BvSza9HF1vdzr8uyiJcV3QAoU479xYFvrEsFJj5CwN,SOL,1,solrpds,rugpull_pool,unclassified,2024
98BxvFAxdH33pYibosQnprEszEJ8hjETnVbdLAHHMXDa,SOL,1,solrpds,rugpull_pool,unclassified,2024
98CJNxHJxEzLoLPNT1X2ee1Kvqa3qy8ENPDprEG1jiHt,SOL,1,solrpds,rugpull_pool,unclassified,2024
98CdcBjcf83PUvRr5vPpvhy596TDdT74ksjccueMpump,SOL,1,solrpds,rugpull_token,unclassified,2024
98DmKRwGnDxW6psZCHUXgoKzwmP6DjkYPLUgAGq1saHV,SOL,1,solrpds,rugpull_pool,unclassified,2024
98ERhwyA85uYE2wkMXoLYAvfjAep98YzMiqoNNorG9A2,SOL,1,solrpds,rugpull_pool,unclassified,2024
98EdUF9LhjxQesJ1YALVygdC5gRzR6W2KBuCqEhCubnj,SOL,1,solrpds,rugpull_token,unclassified,2024
98EdhZhzVoCpjezM5DMSyr7TECoiNUGvfBg5UPi61krE,SOL,1,solrpds,rugpull_pool,unclassified,2024
98H4v6Sn4sF2fDiai547bww3vQe8euifb7mAw294pump,SOL,1,solrpds,rugpull_token,unclassified,2024
98HGFyb5Acs5gkyb48sTiQ2e6pAj3mffp7SYHsvq4U2N,SOL,1,solrpds,rugpull_pool,unclassified,2023
98JbJ8zzca8nwsM3Z9Ex1Fz6zNAbpp3LM5vA8Tqrpump,SOL,1,solrpds,rugpull_token,unclassified,2024
98JraWZBSDSWxJv8rLfWcwk19tTEqtRY3KfvKFtAKTjh,SOL,1,solrpds,rugpull_pool,unclassified,2024
98JxAxE64VUD9LAsAAkcfizkyTz1ahzFXjm1UBmrzeYw,SOL,1,solrpds,rugpull_pool,unclassified,2024
98K5Zsibtm4zXMHhPuLk6oHAsf2ecoJ2gdFxjPjWeXHm,SOL,1,solrpds,rugpull_pool,unclassified,2024
98KfZeHggRoGavfJZHQiCKJrFqTzn9gqV6jd3ss7xgJL,SOL,1,solrpds,rugpull_pool,unclassified,2024
98KsPpv98PvESwJxVMzV6zc2Z3zyL1Bs9LxkWV2vbtG9,SOL,1,solrpds,rugpull_pool,unclassified,2024
98KzLGK2wobwYuJ2RyM9SJSyvizTLN2XhKHm5MR7pump,SOL,1,solrpds,rugpull_token,unclassified,2024
98L7esPaS7TMdSwrmyK2fBCkJYDh5ZYi2cnHRFaCRacu,SOL,1,solrpds,rugpull_pool,unclassified,2024
98LuX1ybVXMspXjsHEFKTVnzTBULqVvefqnXKHUCrncw,SOL,1,solrpds,rugpull_pool,unclassified,2024
98M4CDPBBfKGfLk15YckdF3jYJbPVHmg29Qvjne5LgwD,SOL,1,solrpds,rugpull_pool,unclassified,2024
98NTtqJVPAvP2dWP3hP46g9Vsp69TfcoDFyW39YugJwE,SOL,1,solrpds,rugpull_pool,unclassified,2024
98NuXnpXsSNmqHQEoaR4JWCLGqB5927XxV72YpLpm6ok,SOL,1,solrpds,rugpull_pool,unclassified,2023
98PeX1sFL7RoJprMxrvAapzZu4v6YBCEVozdge4snQpF,SOL,1,solrpds,rugpull_token,unclassified,2024
98PtQXB9rkhy6G5Fa6TcMFRqTKbsSibg1SNgVdvY58GX,SOL,1,solrpds,rugpull_pool,unclassified,2024
98PyS1wCv2LDCenoYVeY5frQKjhfekf32yGMBELttoJE,SOL,1,solrpds,rugpull_pool,unclassified,2024
98QzQZjC3cGqWTgeUR1CLgfNoP3f9Hf9Y8bFNYd6s7gN,SOL,1,solrpds,rugpull_pool,unclassified,2024
98TXYQyxSHsadJmc5QWAQhemjLQikdYccWotnTT6uXsR,SOL,1,phantom_blocklist,scam_token,unclassified,
98UKP1RuqSi95oLgcn7x3a1TdGTjwCGoU6PBZsxFkEyH,SOL,1,solrpds,rugpull_pool,unclassified,2024
98VyvnsNocJzq98i6JyTaENpZKhb72MCUAzuVeCXEp96,SOL,1,solrpds,rugpull_token,unclassified,2024
98WVVDHxEiLgXGAaHwjmYr6gZVhkKwfbvEk8uqtinrm7,SOL,1,solrpds,rugpull_pool,unclassified,2024
98Xw7E1qkpmZPE5XDPYKwaojcE4HWLqtbUn3Dmxe1r4i,SOL,1,solrpds,rugpull_pool,unclassified,2024
98Y9MgKkdpdycWaJd1QzH6w2oyhVrtewsKGNWgoKVUB4,SOL,1,solrpds,rugpull_pool,unclassified,2024
98ZQ2g1CvVSUnWgK8jir7srNfMiCNkJZcta8gnFDWeRW,SOL,1,solrpds,rugpull_pool,unclassified,2024
98ZaHbd4AUJs1gBktZj3t8vNd79mQmr9GEMkiAvv99C4,SOL,1,solrpds,rugpull_pool,unclassified,2024
98ZmjtNLjTr1yih6D7fdFm8ViU1jEYDcBU1wjc2k9imV,SOL,1,solrpds,rugpull_token,unclassified,2024
98ZoQ6SZi16mv3Zdd14Wk36YaVTug5Fj4vcULZiNrz7G,SOL,1,solrpds,rugpull_token,unclassified,2024
98aPJeedqEfpp4WNV5hUugZM4qgSkvCV8JUbEL4AHQju,SOL,1,solrpds,rugpull_pool,unclassified,2024
98aTzmDEvavTaHBu5rJSBCT3QsNGF7vnDSBksJBHsguj,SOL,1,solrpds,rugpull_pool,unclassified,2024
98bMQ821j1deercaNQQHXayb8o6bvJr2fn7ippnqxjE8,SOL,1,solrpds,rugpull_pool,unclassified,2024
98bdFNgJJKn7M8qwcQbY8qLvzwghKqU8E5B98hv7xjrU,SOL,1,solrpds,rugpull_token,unclassified,2024
98bePUhmqHgCq3CbUqMBtYbtojFXzfQf7bApSgkHy3wj,SOL,1,solrpds,rugpull_pool,unclassified,2024
98bgvGM5xaxCbFXvfsU4vhjpZkHDj7GXUxvL2YXL2KAL,SOL,1,solrpds,rugpull_pool,unclassified,2024
98c4Tvrue7wiFgx8sR2ScJ4ntw9ZYB3ExBq2W1jCcu5T,SOL,1,solrpds,rugpull_pool,unclassified,2024
98cJ9DnrXxyWWCm94yQ6EjMiekBrjtTxzNzBLQ5mzsUL,SOL,1,solrpds,rugpull_pool,unclassified,2024
98csaRacFMjsMKxR9jLuAYtcx2jRqhd6MLg6fsyC8nkw,SOL,1,solrpds,rugpull_pool,unclassified,2024
98dFpTi6Xvsw7jnjMaWkUSBmEUEcMy12AkKXkAgWmArF,SOL,1,solrpds,rugpull_token,unclassified,2024
98fEmo79Kxor4y2uvWjyXe34mmEwaZ9EzJiYimM3VcU1,SOL,1,chainabuse_crawl,chainabuse,PROGRAM,2026-01-25
98fo47MZJACT49aRdCjhM1GVPFNd98uV3dz3Kowyk9Et,SOL,1,solrpds,rugpull_pool,unclassified,2024
98g9RojAFrt7MxDfdCdxiuGnCseabrGhdn8RkwXzv6L1,SOL,1,solrpds,rugpull_token,unclassified,2024
